4.341499796033033293e-02,-7.374269972741936963e-02
9.321715340838530039e-01,1.398946280879049375e+00
-2.211683960076648581e-01,-2.073784482166827481e-01
-2.221978937507826379e-01,7.476578378510410072e-01
4.745936197808627854e-01,7.242423023602595489e-02
-1.915244609816059151e-01,-2.697310497558607523e+00
6.894308200665048014e-01,1.749965586595104983e-01
2.695553941944101028e-01,5.828542310868836118e-01
-1.636037170064438939e+00,-1.011674836034773817e+00
-3.964297526811261796e-01,-6.531068728438166326e-01
1.255283040778373493e+00,-1.191360154349129674e+00
2.432547017655261323e-01,1.408071064541399353e-01
-6.163313584742475398e-02,1.418098014267978657e+00
-2.640982438213032579e-01,5.945629687602782543e-01
1.888692712172610477e-01,-1.428453741270779842e+00
-1.018038289057345613e+00,-1.608443764446592095e-01
-3.122409642827476128e-01,8.953518087654785962e-01
-2.214970451731342216e+00,7.866697654682458518e-01
-7.382299343879686337e-02,2.401758708081860760e+00
4.449286797519437231e-01,-2.249257091531605968e-01
5.138892199100247860e-01,-5.442602936240572564e-01
4.127897555418708619e-01,-7.799489182480685567e-01
9.264411839085057165e-02,-1.325810992366956986e-01
-2.835537539169783461e-01,1.936448209667074316e+00
-1.112584685245251892e+00,-5.688661811717021788e-01
4.277861770146977327e-01,9.133295605675089135e-01
-7.356308343971942332e-01,-5.528592016645237361e-01
-1.786853847499868309e+00,2.285118239129202700e-01
1.625565425424929378e-01,5.377130802316255620e-01
-1.085971769515276381e-01,-6.238797671084934243e-02
1.543281162591931821e+00,1.740918300955230924e-01
-1.531821786590197521e+00,7.014740458824724190e-01
-3.868968051516391005e-01,-5.820209575736736696e-01
-7.703719779499525189e-02,-3.293299353710978927e-01
4.526852469719728211e-01,1.245695567724330738e-01
1.620816200707077659e+00,1.338216224036526021e-03
1.559657300055420637e-01,-7.301460064272305428e-02
1.702064885597164567e-01,-2.748350266954570076e-01
3.480859684092696416e-01,2.132606014974549602e-01
8.956090303368682282e-01,2.127263933203199731e+00
8.669751779634568001e-01,4.003521355586941444e-01
2.346636213963404938e+00,-1.404499988811926947e-01
1.552804875277935537e+00,-8.914026124862164391e-01
-2.380817376099109151e+00,-1.061097617521087333e+00
-9.507139867035362402e-01,2.033800718941307206e+00
-4.233864903660894408e-02,5.218845481802218966e-01
6.570149842052838141e-01,9.991990381452665604e-01
-4.448300712865158046e-01,6.900598513839439896e-02
-4.498191361353955919e-01,6.911176415975384124e-01
2.445849888954629403e+00,-1.251830729206725723e-01
