1.148428317215882233e+00,-9.784167469193443267e-01
7.900990891641372915e-01,6.498734703430482096e-01
3.894592301283483216e-01,7.761153616476362815e-01
3.909515972526806382e-01,-1.346715478651413278e+00
3.145323288217393154e-01,9.365698186643237610e-01
2.054919466033293951e-01,-1.854531017768090928e+00
6.493214330226971809e-01,-4.841523132781467842e-01
6.301185946409559868e-01,-2.967936354670430363e-02
1.198966729174492984e+00,2.205211051110197662e+00
-1.410119156624858539e+00,-2.097766235105432031e+00
-1.901734269520448217e+00,-8.876222016260846281e-01
-3.275895526935844737e-01,4.918092644382627276e-01
-5.087553303301400875e-01,1.551944072785760576e-01
-1.307695453937542940e+00,-1.059305609706895357e-01
-3.800445615783498710e-01,1.736901526891399650e+00
1.935823467881667037e+00,-1.448800890230327321e-01
-7.612595957651839829e-01,5.246603340345365463e-02
6.209000888739601987e-01,6.663240707670455842e-01
9.156454431906202451e-01,-1.189489743437890379e+00
2.067587770320129525e+00,1.977824173743462977e+00
4.091287862715752843e-01,-5.716489994170762534e-01
1.479565465242502320e+00,-6.726914874620988360e-01
1.323150254705783624e+00,-1.076631777542275348e+00
1.389790341839466370e+00,-1.168793371652832924e+00
-8.839334259068896971e-02,1.016657770883053313e+00
9.566635858654002483e-03,-1.092346359281010093e+00
-2.033859070221290644e+00,2.617672583339961667e-01
-4.517974604954463347e-01,-6.900319021724796720e-01
8.472790385351273157e-01,-3.067934913476433878e-01
1.078807551834487927e-01,-8.664815576795311669e-01
-4.351216301725833180e-01,1.462395492980707257e+00
1.261178452037439168e+00,1.909664302494039623e+00
-1.636932700038592259e+00,-9.127198512271649244e-01
-1.459920243892169900e+00,-2.255998138170011380e+00
-4.973154395496234281e-01,7.063504843015107060e-01
-7.298581951558371639e-01,1.205059977615321465e+00
2.574530906950686648e-01,-9.447820333574323548e-03
7.103258652137154350e-01,-6.552234433405862424e-01
3.957932869366029838e-01,-1.990851953549850339e-01
3.888520860384589439e-01,3.048973119289764000e-01
-1.108070739902753843e+00,2.672084871426537722e-01
-1.072904206413488604e+00,2.459313990870708455e-01
5.608281902890800419e-01,5.888443048870973806e-01
-1.256654357762584384e+00,-4.515004601665430495e-01
8.718981564832003484e-01,-8.216025885456875733e-01
-7.504144468598382689e-01,-6.485434295528396120e-01
1.073448055154947234e+00,-4.511855741184120916e-01
-6.317791336613749476e-01,1.346200143808687910e+00
1.596702989179296095e+00,7.820859896085463614e-01
1.576100374313439856e+00,-1.119497799872700705e+00
