-1.421386590425150809e+00,1.788404732399369923e+00
-1.746489330262704698e+00,-3.426759758565218750e-01
4.900229024288221824e-01,1.248611593052372681e+00
7.221703796517858764e-01,-1.040422038279831263e+00
2.262871083648991810e-01,2.596804991593621104e+00
8.158123515338746579e-01,-2.981608951667703011e-01
2.617815235642749760e-01,8.521449487748860019e-01
-4.046181109181601898e-01,-1.917835807559574723e-01
-1.062592188325432785e+00,5.577232181788347454e-01
-7.486026319020196995e-01,-1.376156888931621136e-01
3.039962318458410209e-02,-3.545316889803715732e-01
-2.169554281172672294e-01,1.358689872645162389e+00
-2.579021911446326490e-02,-7.863453618871271700e-02
-8.587142719629328180e-01,7.429323551416353588e-01
-7.603595238620703967e-01,5.276308890420581266e-01
1.222594764898785158e+00,1.347912248912803979e-01
9.787432207441139342e-02,2.237662883640694655e+00
9.507228733826706968e-01,-1.779815742663562350e+00
-4.570060138450524057e-01,6.913460466525243042e-01
-3.913907716263396175e-01,-1.047246475959294543e+00
1.587588276103626184e+00,-2.273412411075538486e+00
-2.200663571652118344e-01,9.196634121386063621e-01
1.014165234709637931e+00,-8.266155727853317925e-02
2.802575481590703910e-01,2.823091376490223237e-01
-2.000151568247311218e+00,-1.895614526299374436e+00
1.842326852499008294e-01,-9.951321374712087664e-01
-1.008587047488307631e+00,2.151663059946916867e+00
6.666667231251888204e-01,2.520037618502550258e-01
-1.040728864293944067e+00,1.639600870922131859e-01
1.348902309002237621e+00,-5.171563581791515096e-01
2.477652076772088874e-01,-1.594764988837469311e-01
3.431595337452125527e+00,1.278963420623082936e-01
1.758453413412346844e+00,-8.348040360680986094e-01
9.274921959880737532e-01,5.784007498867275165e-01
1.952854329540886225e+00,-1.359948506678870239e-01
1.633406682400547483e-01,1.126490878486170244e+00
-1.128025681585198697e-01,-1.021302580492569723e+00
-9.653281983881882578e-02,7.423201447113688678e-01
6.668650565391840424e-01,-7.059121351732378091e-01
-6.078883730732749235e-01,-2.356334476311467085e+00
-1.616074057176144274e+00,-1.820783520481854989e+00
-9.102008217942542112e-02,-5.743157607022375544e-01
1.919832086741986021e+00,9.864190543658898358e-01
2.731974240712196078e-01,-4.229682922401557105e-02
-3.384671069424391998e-01,1.013557892295601004e+00
-6.235796376658543361e-01,8.201052478236571242e-01
-6.146696645154317018e-01,4.211937038657273535e-01
-8.643529539286104457e-02,1.379708292610653642e+00
1.240816270822945766e+00,-6.144394628015190651e-01
-1.361274022894666258e+00,-8.027020855709321445e-01
