2.062310855909154916e-01,1.978021915998601776e-01
1.828715666893808933e+00,-3.439311345076630916e-02
1.481269942065565726e+00,-2.098092417100254625e+00
2.767559108519494493e-01,1.155066100959611486e+00
-7.325186096813950387e-01,7.969867542928519288e-01
-1.390310342380960629e+00,3.661986554203578437e-01
-6.072580228920549938e-01,-6.240566023608864477e-01
6.287709181394253166e-01,-4.142791690986603603e-01
-2.176327388305126398e+00,1.612696099785175585e+00
-1.123836883760838679e-01,-4.192843214947741259e-01
1.038181552805707009e+00,1.976242667316863710e-01
-9.004373591656783526e-01,-4.475023425419272227e-01
1.014639862762812816e+00,2.520028358498122567e-01
-7.451719136157445300e-01,1.152994114833833184e+00
-9.306508508885500408e-01,1.084400006238474878e+00
-8.845164131818704645e-01,3.942009580860190709e-01
-1.188002225009565649e-01,6.597935068624364296e-01
-8.684879864507337455e-02,-2.664278599412878146e-01
-1.085327517332710379e+00,-6.878354586102312096e-01
6.192736128826799025e-01,-1.286222838724894846e+00
1.101530231093562850e+00,-4.761058801132873608e-01
1.336918236563453544e-01,3.622833178770221152e-01
-4.079471200487553295e-01,-1.517451552564168249e-02
-1.949664141150551977e+00,-7.985034530805165121e-01
6.698758659831087758e-01,-3.798259493555522504e-01
-6.996543172408082878e-01,5.332002070696466589e-01
1.880637208137309890e-01,-2.429508369206829332e+00
8.590487136453553996e-01,1.198116467276880037e+00
-5.487834180591402156e-01,-6.903778322632917464e-01
-1.154825412696277143e+00,-9.864068034368568272e-01
1.159268490991067990e+00,3.836845940169837932e-01
2.813984560277130176e-01,-1.158528997672667593e+00
9.497821893144122729e-01,-1.398999387919871218e+00
5.404062221983682024e-01,-1.052304790944394108e+00
-2.762719404774823806e-01,1.488783646244296044e-01
-1.153423266072451936e+00,-2.950991089591292194e-01
-9.147256683373065078e-01,1.559106268599270706e-01
-5.497718117500360879e-01,2.354106467722028584e-01
9.287148138881859971e-01,9.946817244484075504e-02
1.608822819496769918e-01,5.447983602346749832e-01
5.294722210782667471e-01,2.127884237977017701e-01
-6.092164986848189710e-03,-4.506726742454322809e-02
-1.251195018087667199e+00,1.071922415113842481e-01
-1.422438942599342782e-01,-1.377407153430674436e+00
4.133978880546913537e-01,4.626594731141367434e-01
1.485688076460423224e+00,6.370940074220899918e-01
5.666663950039170228e-01,6.303491292264876700e-01
-1.646689958007194532e+00,-1.540766614535031387e+00
-6.319666967785789735e-01,4.475225556773652080e-01
-4.752063607668134404e-01,-4.549984254888334717e-02
